year,event_time,post,occ_code,occ_title,tot_emp,a_mean,h_mean,wage_bill,log_wage,log_emp,log_wbill,annual_only,suppressed_wage,soc_remapped,a_pct10,a_pct25,a_median,a_pct75,a_pct90,balanced,dv_alpha,dv_beta,dv_gamma,human_alpha,human_beta,human_gamma,n_onet,prefix5,exposure_imputed,exposure_residual
2020,-2,0,51-9011,Chemical Equipment Operators and Tenders,93060.0,53330.0,25.64,4962889800.0,10.884254303594648,11.44099972539864,22.32525402899329,0,False,0,30200,38200,50510,66650,81730,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2021,-1,0,51-9011,Chemical Equipment Operators and Tenders,106170.0,52450.0,25.22,5568616500.0,10.867615613824444,11.57279686200762,22.440412475832066,0,False,0,30180,37610,48090,61690,79100,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2022,0,0,51-9011,Chemical Equipment Operators and Tenders,115370.0,54210.0,26.06,6254207700.0,10.900620672254384,11.655899633921337,22.55652030617572,0,False,0,34360,39360,49330,63830,80480,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2023,1,1,51-9011,Chemical Equipment Operators and Tenders,120260.0,57350.0,27.57,6896911000.0,10.956928122557516,11.69741134459356,22.654339467151075,0,False,0,36200,43580,51720,66810,84310,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2024,2,1,51-9011,Chemical Equipment Operators and Tenders,127410.0,59800.0,28.75,7619118000.0,10.998760939938723,11.755165511975427,22.75392645191415,0,False,0,37270,45660,57090,71400,88460,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2025,3,1,51-9011,Chemical Equipment Operators and Tenders,139630.0,60710.0,29.19,8476937300.0,11.01386370812448,11.84675134593624,22.86061505406072,0,False,0,37440,45970,58040,74080,92250,1,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,1.0,51-90,0,0
2019,-3,0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51160.0,45370.0,21.81,2321129200.0,10.72260637265801,10.84271325569278,21.56531962835079,0,False,0,26710,32870,41330,55190,70800,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2020,-2,0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",47930.0,46850.0,22.52,2245520500.0,10.754706287666568,10.777496892153676,21.532203179820247,0,False,0,27910,34230,43100,55900,72220,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2021,-1,0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",48620.0,47060.0,22.62,2288057200.0,10.759178662281354,10.791790247870114,21.550968910151468,0,False,0,29680,36750,46030,54650,65650,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2022,0,0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",52470.0,48980.0,23.55,2569980600.0,10.799167330506158,10.867996856680758,21.66716418718692,0,False,0,31430,37190,46250,56820,69920,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2023,1,1,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",53170.0,51960.0,24.98,2762713200.0,10.858229470784536,10.881249606498384,21.73947907728292,0,False,0,34100,39010,48120,59560,72950,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2024,2,1,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",54200.0,53830.0,25.88,2917586000.0,10.893586211555004,10.900436187427738,21.79402239898274,0,False,0,35810,41830,49500,61350,75860,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2025,3,1,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",60100.0,56030.0,26.94,3367403000.0,10.93364254055933,11.0037651205233,21.93740766108263,0,False,0,36200,44410,51610,63930,79750,1,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,1.0,51-90,0,0
2019,-3,0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",33360.0,39270.0,18.88,1310047200.0,10.578216147572055,10.415112856472684,20.99332900404474,0,False,0,24990,30050,37560,47260,57030,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2020,-2,0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",32460.0,41290.0,19.85,1340273400.0,10.628375618880137,10.387763841068582,21.01613945994872,0,False,0,26610,31520,39370,49470,60280,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2021,-1,0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",31800.0,42790.0,20.57,1360722000.0,10.664059709410862,10.367221568768269,21.03128127817913,0,False,0,29120,33240,38760,48500,59970,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2022,0,0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",27320.0,45310.0,21.79,1237869200.0,10.721283037661184,10.215374313684729,20.93665735134591,0,False,0,30220,35910,43290,51960,63490,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2023,1,1,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",26210.0,46390.0,22.31,1215881900.0,10.74483919774579,10.173896296317452,20.91873549406324,0,False,0,32650,36920,44510,53850,63180,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2024,2,1,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",28550.0,49400.0,23.75,1410370000.0,10.807705703176014,10.259412215084156,21.06711791826017,0,False,0,35380,38990,46890,58440,65980,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2025,3,1,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",26000.0,51380.0,24.7,1335880000.0,10.847004270663875,10.16585181700362,21.01285608766749,0,False,0,36520,40430,48540,60040,69240,1,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,1.0,51-90,0,0
2019,-3,0,51-9022,"Grinding and Polishing Workers, Hand",29170.0,33060.0,15.9,964360200.0,10.406079371375014,10.280896062861768,20.686975434236786,0,False,0,22400,25660,30600,38110,48290,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2020,-2,0,51-9022,"Grinding and Polishing Workers, Hand",24050.0,34380.0,16.53,826839000.0,10.44523027893684,10.087890275533908,20.53312055447075,0,False,0,23360,27170,31750,39310,49770,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2021,-1,0,51-9022,"Grinding and Polishing Workers, Hand",15680.0,35990.0,17.3,564323200.0,10.490996401073076,9.6601412939044,20.151137694977475,0,False,0,24470,29750,35670,38910,47730,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2022,0,0,51-9022,"Grinding and Polishing Workers, Hand",14190.0,38770.0,18.64,550146300.0,10.565402030664975,9.560292770154089,20.125694800819065,0,False,0,28760,31930,36960,43350,50210,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2023,1,1,51-9022,"Grinding and Polishing Workers, Hand",12290.0,41490.0,19.95,509912100.0,10.633207713326913,9.41654120256008,20.049748915886997,0,False,0,30140,34600,38940,47050,57990,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2024,2,1,51-9022,"Grinding and Polishing Workers, Hand",11850.0,43550.0,20.94,516067500.0,10.68166498228065,9.380083146563278,20.061748128843927,0,False,0,32120,36660,41690,48410,57250,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2025,3,1,51-9022,"Grinding and Polishing Workers, Hand",10510.0,45020.0,21.64,473160200.0,10.714862114460724,9.260082463870996,19.97494457833172,0,False,0,33480,37450,42660,49980,60810,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1.0,51-90,0,0
2019,-3,0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",125340.0,39920.0,19.19,5003572800.0,10.5946327304254,11.738785323778666,22.333418054204067,0,False,0,25440,30510,37780,47740,58680,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2020,-2,0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",116190.0,40960.0,19.69,4759142400.0,10.62035125971339,11.662982061176908,22.283333320890296,0,False,0,26720,31550,38690,48820,60000,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2021,-1,0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",108440.0,42490.0,20.43,4607615600.0,10.657024033108858,11.593952303612602,22.250976336721457,0,False,0,29250,34090,38420,47850,59970,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2022,0,0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",108900.0,45220.0,21.74,4924458000.0,10.71929474583196,11.598185308921051,22.317480054753013,0,False,0,30880,36400,43410,50950,61480,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2023,1,1,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",105740.0,47950.0,23.05,5070233000.0,10.777914080311584,11.56873852978944,22.346652610101025,0,False,0,34090,38610,46100,55470,63700,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2024,2,1,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",100840.0,49990.0,24.04,5040991600.0,10.819578264407616,11.521290381301856,22.340868645709477,0,False,0,35000,39800,47680,57940,67570,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2025,3,1,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",94920.0,52090.0,25.04,4944382800.0,10.860728270739235,11.4607897105497,22.321517981288935,0,False,0,36790,42850,48990,59860,70200,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,1.0,51-90,0,0
2019,-3,0,51-9031,"Cutters and Trimmers, Hand",9670.0,32340.0,15.55,312727800.0,10.384060133131095,9.17678358844734,19.56084372157844,0,False,0,20850,24870,30200,37370,47720,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2020,-2,0,51-9031,"Cutters and Trimmers, Hand",7980.0,34190.0,16.44,272836200.0,10.439688482633349,8.984693690443855,19.4243821730772,0,False,0,22880,26770,31630,39150,50800,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2021,-1,0,51-9031,"Cutters and Trimmers, Hand",7920.0,34330.0,16.51,271893600.0,10.443774886451738,8.977146484808472,19.42092137126021,0,False,0,23240,28100,30230,37740,47680,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2022,0,0,51-9031,"Cutters and Trimmers, Hand",8250.0,37830.0,18.19,312097500.0,10.540857717627077,9.017968479328726,19.558826196955803,0,False,0,27040,30470,36130,41960,51970,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2023,1,1,51-9031,"Cutters and Trimmers, Hand",7220.0,39260.0,18.88,283457200.0,10.577961467830452,8.884610231886873,19.462571699717323,0,False,0,28770,32090,37040,43400,54350,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2024,2,1,51-9031,"Cutters and Trimmers, Hand",7070.0,41960.0,20.17,296657200.0,10.644472062510234,8.863615758890619,19.508087821400853,0,False,0,29910,33860,38800,48790,57820,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2025,3,1,51-9031,"Cutters and Trimmers, Hand",6060.0,41050.0,19.74,248763000.0,10.622546114880574,8.70946507906336,19.33201119394393,0,False,0,26630,34050,38020,47850,57870,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51-90,0,0
2019,-3,0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",57960.0,36750.0,17.67,2130030000.0,10.511893504640982,10.96750839643462,21.4794019010756,0,False,0,24640,28880,35600,43920,51470,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2020,-2,0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",52760.0,38220.0,18.37,2016487200.0,10.551114217794265,10.873508606831251,21.42462282462552,0,False,0,26230,30290,36980,45470,52650,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2021,-1,0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",55930.0,40010.0,19.23,2237759300.0,10.59688470185128,10.931856187815631,21.528740889666917,0,False,0,28990,31310,37810,47280,49710,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2022,0,0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",54110.0,41980.0,20.18,2271537800.0,10.644948593374624,10.898774290636782,21.543722884011405,0,False,0,30220,35050,39880,48190,55760,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2023,1,1,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",52720.0,44700.0,21.49,2356584000.0,10.70772878060166,10.872750169176388,21.580478949778048,0,False,0,32760,37430,44310,50570,58240,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2024,2,1,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",47540.0,46420.0,22.32,2206806800.0,10.745485679828429,10.769326740914185,21.51481242074261,0,False,0,34890,38540,45700,52000,60430,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2025,3,1,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",44980.0,47460.0,22.82,2134750800.0,10.767642529989754,10.713973225513309,21.48161575550306,0,False,0,35930,39440,46570,53800,61120,1,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,1.0,51-90,0,0
2019,-3,0,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",71850.0,37240.0,17.9,2675694000.0,10.525138731391005,11.18233589150717,21.70747462289817,0,False,0,24970,29020,35480,44280,53510,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2020,-2,0,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",63730.0,38440.0,18.48,2449781200.0,10.556853863084228,11.06241068830834,21.61926455139257,0,False,0,25830,29780,36560,46010,55300,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2021,-1,0,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",56570.0,40050.0,19.25,2265628500.0,10.597883952496506,10.9432340883372,21.541118040833705,0,False,0,28890,30280,37660,47430,56580,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2022,0,0,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",58740.0,41940.0,20.17,2463555600.0,10.643995304455911,10.980876204752612,21.62487150920852,0,False,0,30290,34720,39480,47870,57120,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2023,1,1,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",57080.0,44610.0,21.45,2546338800.0,10.705713328122313,10.952209071590772,21.657922399713083,0,False,0,32100,36810,42670,49730,61350,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2024,2,1,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",57310.0,47040.0,22.62,2695862400.0,10.758753582572508,10.956230407545783,21.71498399011829,0,False,0,34790,38410,45130,51970,64660,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2025,3,1,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",58770.0,47260.0,22.72,2777470200.0,10.7634195507409,10.981386799606696,21.744806350347595,0,False,0,34630,38360,45760,52580,63450,1,0.075,0.075,0.075,0.025,0.075,0.125,1.0,51-90,0,0
2019,-3,0,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",18970.0,41350.0,19.88,784409500.0,10.629827700451838,9.85061406292906,20.4804417633809,0,False,0,27050,32510,40090,49180,58920,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
2020,-2,0,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",16880.0,41910.0,20.15,707440800.0,10.643279740919118,9.733884768149949,20.377164509069065,0,False,0,27010,32670,40670,50390,60310,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
2021,-1,0,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",14180.0,43910.0,21.11,622643800.0,10.689897363555763,9.55958780008612,20.24948516364188,0,False,0,29310,36070,43710,49200,60640,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
2022,0,0,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",15030.0,46180.0,22.2,694085400.0,10.740302082908489,9.61780348274702,20.358105565655507,0,False,0,31450,36470,44530,54560,62410,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
2023,1,1,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",14820.0,47540.0,22.86,704542800.0,10.769326740914185,9.603732898850078,20.373059639764264,0,False,0,34430,38200,45640,54660,63340,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
2024,2,1,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",16160.0,49250.0,23.68,795880000.0,10.804664646600235,9.690294332075087,20.49495897867532,0,False,0,35010,39250,47010,57840,66190,1,0.16,0.16,0.16,0.0,0.04,0.08,1.0,51-90,0,0
